,k,t,i,b,x,y,z,r,Volume
561,2,3,2,c,800,1600,1000,1,1440000000
562,2,3,2,c,800,1600,2000,1,1440000000
563,2,3,2,c,2600,1600,0,1,1440000000
564,2,3,13,c,2600,1600,1000,1,1440000000
565,2,3,4,c,2600,1600,2000,1,1440000000
566,2,3,2,c,4400,1600,0,1,1440000000
567,2,3,13,c,4400,1600,1000,1,1440000000
568,2,3,2,c,4400,1600,2000,1,1440000000
569,2,3,6,d,7400,0,0,1,1400000000
570,2,3,15,d,7400,0,1000,1,1400000000
571,2,3,7,d,7400,0,2000,1,1400000000
572,2,3,3,a,8400,0,0,1,1440000000
573,2,3,1,a,8400,0,750,1,1440000000
574,2,3,10,a,8400,0,1500,1,1440000000
575,2,3,1,a,8400,0,2250,1,1440000000
576,2,3,15,d,9600,0,0,1,1400000000
577,2,3,15,d,9600,0,1000,1,1400000000
578,2,3,6,d,9600,0,2000,1,1400000000
579,2,3,15,d,9600,1400,0,0,1400000000
580,2,3,15,d,9600,1400,1000,0,1400000000
581,2,3,15,d,9600,1400,2000,0,1400000000
582,2,3,13,c,7800,1600,0,1,1440000000
583,2,3,2,c,7800,1600,1000,1,1440000000
584,2,3,13,c,7800,1600,2000,1,1440000000
585,2,3,3,a,10600,0,0,0,1440000000
586,2,3,1,a,10600,0,750,0,1440000000
587,2,3,3,a,10600,0,1500,0,1440000000
588,2,3,1,a,10600,0,2250,0,1440000000
589,2,3,8,a,11000,1200,0,0,1440000000
590,2,3,1,a,11000,1200,750,0,1440000000
591,2,3,3,a,11000,1200,1500,0,1440000000
592,2,3,1,a,11000,1200,2250,0,1440000000
593,2,3,6,d,12200,0,0,0,1400000000
594,2,3,15,d,12200,0,1000,0,1400000000
595,2,3,7,d,12200,0,2000,0,1400000000
596,2,3,15,d,12600,1000,0,1,1400000000
597,2,3,11,d,12600,1000,1000,1,1400000000
598,2,3,6,d,12600,1000,2000,1,1400000000
599,0,4,8,a,0,0,0,1,1440000000
600,0,4,3,a,0,0,750,1,1440000000
601,0,4,1,a,0,0,1500,1,1440000000
602,0,4,10,a,0,0,2250,1,1440000000
603,0,4,8,a,1200,0,0,1,1440000000
604,0,4,3,a,1200,0,750,1,1440000000
605,0,4,8,a,1200,0,1500,1,1440000000
606,0,4,3,a,1200,0,2250,1,1440000000
607,0,4,2,c,0,1600,0,1,1440000000
608,0,4,12,c,0,1600,1000,1,1440000000
609,0,4,4,c,0,1600,2000,1,1440000000
610,0,4,1,a,2400,0,0,1,1440000000
611,0,4,8,a,2400,0,750,1,1440000000
612,0,4,3,a,2400,0,1500,1,1440000000
613,0,4,8,a,2400,0,2250,1,1440000000
614,0,4,3,a,3600,0,0,1,1440000000
615,0,4,1,a,3600,0,750,1,1440000000
616,0,4,8,a,3600,0,1500,1,1440000000
617,0,4,3,a,3600,0,2250,1,1440000000
618,0,4,7,d,4800,0,0,1,1400000000
619,0,4,6,d,4800,0,1000,1,1400000000
620,0,4,11,d,4800,0,2000,1,1400000000
621,0,4,8,a,5800,0,0,1,1440000000
622,0,4,3,a,5800,0,750,1,1440000000
623,0,4,1,a,5800,0,1500,1,1440000000
624,0,4,8,a,5800,0,2250,1,1440000000
625,0,4,3,a,7000,0,0,1,1440000000
626,0,4,8,a,7000,0,750,1,1440000000
627,0,4,3,a,7000,0,1500,1,1440000000
628,0,4,1,a,7000,0,2250,1,1440000000
629,0,4,13,c,1800,1600,0,1,1440000000
630,0,4,9,c,1800,1600,1000,1,1440000000
631,0,4,12,c,1800,1600,2000,1,1440000000
632,0,4,3,a,8200,0,0,1,1440000000
633,0,4,3,a,8200,0,750,1,1440000000
634,0,4,1,a,8200,0,1500,1,1440000000
635,0,4,3,a,8200,0,2250,1,1440000000
636,0,4,9,c,3600,1600,0,1,1440000000
637,0,4,4,c,3600,1600,1000,1,1440000000
638,0,4,12,c,3600,1600,2000,1,1440000000
639,0,4,2,c,5400,1600,0,1,1440000000
640,0,4,4,c,5400,1600,1000,1,1440000000
641,0,4,4,c,5400,1600,2000,1,1440000000
642,0,4,3,a,9400,0,0,1,1440000000
643,0,4,1,a,9400,0,750,1,1440000000
644,0,4,3,a,9400,0,1500,1,1440000000
645,0,4,3,a,9400,0,2250,1,1440000000
646,0,4,13,c,7200,1600,0,1,1440000000
647,0,4,2,c,7200,1600,1000,1,1440000000
648,0,4,4,c,7200,1600,2000,1,1440000000
649,0,4,4,c,9000,1600,0,1,1440000000
650,0,4,2,c,9000,1600,1000,1,1440000000
651,0,4,13,c,9000,1600,2000,1,1440000000
652,0,4,5,b,10600,0,0,0,1200000000
653,0,4,5,b,10600,0,1000,0,1200000000
654,0,4,5,b,10600,0,2000,0,1200000000
655,0,4,5,b,10800,1200,0,0,1200000000
656,0,4,5,b,10800,1200,1000,0,1200000000
657,0,4,5,b,10800,1200,2000,0,1200000000
658,0,4,4,c,11800,0,0,1,1440000000
659,0,4,4,c,11800,0,1000,1,1440000000
660,0,4,2,c,11800,0,2000,1,1440000000
661,0,4,4,c,11800,800,0,1,1440000000
662,0,4,13,c,11800,800,1000,1,1440000000
663,0,4,4,c,11800,800,2000,1,1440000000
664,0,4,2,c,11800,1600,0,1,1440000000
665,0,4,4,c,11800,1600,1000,1,1440000000
666,0,4,4,c,11800,1600,2000,1,1440000000
667,1,4,14,d,0,0,0,1,1400000000
668,1,4,7,d,0,0,1000,1,1400000000
669,1,4,6,d,0,0,2000,1,1400000000
670,1,4,15,d,0,1400,0,0,1400000000
671,1,4,6,d,0,1400,1000,0,1400000000
672,1,4,7,d,0,1400,2000,0,1400000000
673,1,4,1,a,1000,0,0,0,1440000000
674,1,4,3,a,1000,0,750,0,1440000000
675,1,4,3,a,1000,0,1500,0,1440000000
676,1,4,1,a,1000,0,2250,0,1440000000
677,1,4,3,a,1400,1200,0,0,1440000000
678,1,4,3,a,1400,1200,750,0,1440000000
679,1,4,1,a,1400,1200,1500,0,1440000000
680,1,4,3,a,1400,1200,2250,0,1440000000
681,1,4,15,d,2600,0,0,0,1400000000
682,1,4,6,d,2600,0,1000,0,1400000000
683,1,4,7,d,2600,0,2000,0,1400000000
684,1,4,6,d,3000,1000,0,1,1400000000
685,1,4,15,d,3000,1000,1000,1,1400000000
686,1,4,7,d,3000,1000,2000,1,1400000000
687,1,4,3,a,4000,0,0,1,1440000000
688,1,4,1,a,4000,0,750,1,1440000000
689,1,4,3,a,4000,0,1500,1,1440000000
690,1,4,1,a,4000,0,2250,1,1440000000
691,1,4,2,c,4000,1600,0,1,1440000000
692,1,4,13,c,4000,1600,1000,1,1440000000
693,1,4,4,c,4000,1600,2000,1,1440000000
694,1,4,6,d,5200,0,0,1,1400000000
695,1,4,6,d,5200,0,1000,1,1400000000
696,1,4,15,d,5200,0,2000,1,1400000000
697,1,4,5,b,5800,1400,0,1,1200000000
698,1,4,5,b,5800,1400,1000,1,1200000000
699,1,4,5,b,5800,1400,2000,1,1200000000
700,1,4,6,d,6200,0,0,1,1400000000
701,1,4,6,d,6200,0,1000,1,1400000000
702,1,4,15,d,6200,0,2000,1,1400000000
703,1,4,6,d,7000,1400,0,0,1400000000
704,1,4,6,d,7000,1400,1000,0,1400000000
705,1,4,15,d,7000,1400,2000,0,1400000000
706,1,4,6,d,7200,0,0,1,1400000000
707,1,4,6,d,7200,0,1000,1,1400000000
708,1,4,15,d,7200,0,2000,1,1400000000
709,1,4,6,d,8200,0,0,1,1400000000
710,1,4,15,d,8200,0,1000,1,1400000000
711,1,4,6,d,8200,0,2000,1,1400000000
712,1,4,1,a,9200,0,0,1,1440000000
713,1,4,1,a,9200,0,750,1,1440000000
714,1,4,1,a,9200,0,1500,1,1440000000
715,1,4,3,a,9200,0,2250,1,1440000000
716,1,4,4,c,8400,1600,0,1,1440000000
717,1,4,2,c,8400,1600,1000,1,1440000000
718,1,4,4,c,8400,1600,2000,1,1440000000
719,1,4,15,d,10400,0,0,1,1400000000
720,1,4,15,d,10400,0,1000,1,1400000000
721,1,4,15,d,10400,0,2000,1,1400000000
722,1,4,15,d,10400,1400,0,0,1400000000
723,1,4,15,d,10400,1400,1000,0,1400000000
724,1,4,15,d,10400,1400,2000,0,1400000000
725,1,4,13,c,11800,0,0,1,1440000000
726,1,4,4,c,11800,0,1000,1,1440000000
727,1,4,2,c,11800,0,2000,1,1440000000
728,1,4,13,c,11800,800,0,1,1440000000
729,1,4,2,c,11800,800,1000,1,1440000000
730,1,4,2,c,11800,800,2000,1,1440000000
731,1,4,13,c,11800,1600,0,1,1440000000
732,1,4,2,c,11800,1600,1000,1,1440000000
733,1,4,13,c,11800,1600,2000,1,1440000000
734,2,4,15,d,0,0,0,0,1400000000
735,2,4,15,d,0,0,1000,0,1400000000
736,2,4,15,d,0,0,2000,0,1400000000
737,2,4,2,c,1400,0,0,1,1440000000
738,2,4,2,c,1400,0,1000,1,1440000000
739,2,4,13,c,1400,0,2000,1,1440000000
740,2,4,15,d,3200,0,0,0,1400000000
741,2,4,15,d,3200,0,1000,0,1400000000
742,2,4,15,d,3200,0,2000,0,1400000000
743,2,4,5,b,4600,0,0,1,1200000000
744,2,4,5,b,4600,0,1000,1,1200000000
745,2,4,5,b,4600,0,2000,1,1200000000
746,2,4,2,c,5800,0,0,1,1440000000
747,2,4,13,c,5800,0,1000,1,1440000000
748,2,4,2,c,5800,0,2000,1,1440000000
749,2,4,2,c,7600,0,0,1,1440000000
750,2,4,2,c,7600,0,1000,1,1440000000
751,2,4,13,c,7600,0,2000,1,1440000000
752,2,4,1,a,9400,0,0,0,1440000000
753,2,4,3,a,9400,0,750,0,1440000000
754,2,4,1,a,9400,0,1500,0,1440000000
755,2,4,10,a,9400,0,2250,0,1440000000
756,2,4,8,a,11000,0,0,0,1440000000
757,2,4,1,a,11000,0,750,0,1440000000
758,2,4,3,a,11000,0,1500,0,1440000000
759,2,4,1,a,11000,0,2250,0,1440000000
760,2,4,2,c,5800,800,0,1,1440000000
761,2,4,13,c,5800,800,1000,1,1440000000
762,2,4,4,c,5800,800,2000,1,1440000000
763,2,4,2,c,7600,800,0,1,1440000000
764,2,4,13,c,7600,800,1000,1,1440000000
765,2,4,2,c,7600,800,2000,1,1440000000
766,2,4,13,c,1400,800,0,1,1440000000
767,2,4,2,c,1400,800,1000,1,1440000000
768,2,4,4,c,1400,800,2000,1,1440000000
769,2,4,15,d,12600,0,0,1,1400000000
770,2,4,6,d,12600,0,1000,1,1400000000
771,2,4,15,d,12600,0,2000,1,1400000000
772,2,4,15,d,0,1000,0,0,1400000000
773,2,4,15,d,0,1000,1000,0,1400000000
774,2,4,6,d,0,1000,2000,0,1400000000
775,2,4,3,a,3200,1000,0,0,1440000000
776,2,4,1,a,3200,1000,750,0,1440000000
777,2,4,1,a,3200,1000,1500,0,1440000000
778,2,4,3,a,3200,1000,2250,0,1440000000
779,2,4,8,a,9400,1200,0,0,1440000000
780,2,4,1,a,9400,1200,750,0,1440000000
781,2,4,3,a,9400,1200,1500,0,1440000000
782,2,4,1,a,9400,1200,2250,0,1440000000
783,2,4,15,d,11000,1200,0,0,1400000000
784,2,4,15,d,11000,1200,1000,0,1400000000
785,2,4,7,d,11000,1200,2000,0,1400000000
786,2,4,15,d,4800,1000,0,1,1400000000
787,2,4,6,d,4800,1000,1000,1,1400000000
788,2,4,14,d,4800,1000,2000,1,1400000000
789,2,4,5,b,12400,1400,0,1,1200000000
790,2,4,5,b,12400,1400,1000,1,1200000000
791,2,4,5,b,12400,1400,2000,1,1200000000
792,2,4,13,c,1400,1600,0,1,1440000000
793,2,4,2,c,1400,1600,1000,1,1440000000
794,2,4,13,c,1400,1600,2000,1,1440000000
795,2,4,2,c,5800,1600,0,1,1440000000
796,2,4,13,c,5800,1600,1000,1,1440000000
797,2,4,4,c,5800,1600,2000,1,1440000000
798,2,4,2,c,7600,1600,0,1,1440000000
799,2,4,13,c,7600,1600,1000,1,1440000000
800,2,4,2,c,7600,1600,2000,1,1440000000
801,0,5,8,a,0,0,0,0,1440000000
802,0,5,3,a,0,0,750,0,1440000000
803,0,5,1,a,0,0,1500,0,1440000000
804,0,5,10,a,0,0,2250,0,1440000000
805,0,5,7,d,1600,0,0,0,1400000000
806,0,5,11,d,1600,0,1000,0,1400000000
807,0,5,6,d,1600,0,2000,0,1400000000
808,0,5,12,c,3000,0,0,1,1440000000
809,0,5,13,c,3000,0,1000,1,1440000000
810,0,5,4,c,3000,0,2000,1,1440000000
811,0,5,9,c,4800,0,0,1,1440000000
812,0,5,12,c,4800,0,1000,1,1440000000
813,0,5,4,c,4800,0,2000,1,1440000000
814,0,5,9,c,6600,0,0,1,1440000000
815,0,5,2,c,6600,0,1000,1,1440000000
816,0,5,4,c,6600,0,2000,1,1440000000
817,0,5,5,b,8400,0,0,1,1200000000
818,0,5,5,b,8400,0,1000,1,1200000000
819,0,5,5,b,8400,0,2000,1,1200000000
820,0,5,15,d,9600,0,0,0,1400000000
821,0,5,7,d,9600,0,1000,0,1400000000
822,0,5,6,d,9600,0,2000,0,1400000000
823,0,5,8,a,11000,0,0,0,1440000000
824,0,5,3,a,11000,0,750,0,1440000000
825,0,5,8,a,11000,0,1500,0,1440000000
826,0,5,3,a,11000,0,2250,0,1440000000
827,0,5,11,d,12600,0,0,1,1400000000
828,0,5,6,d,12600,0,1000,1,1400000000
829,0,5,7,d,12600,0,2000,1,1400000000
830,0,5,13,c,3000,800,0,1,1440000000
831,0,5,4,c,3000,800,1000,1,1440000000
832,0,5,2,c,3000,800,2000,1,1440000000
833,0,5,1,a,0,1200,0,0,1440000000
834,0,5,8,a,0,1200,750,0,1440000000
835,0,5,3,a,0,1200,1500,0,1440000000
836,0,5,8,a,0,1200,2250,0,1440000000
837,0,5,15,d,1600,1000,0,0,1400000000
838,0,5,6,d,1600,1000,1000,0,1400000000
839,0,5,7,d,1600,1000,2000,0,1400000000
840,0,5,4,c,4800,800,0,1,1440000000
841,0,5,4,c,4800,800,1000,1,1440000000
842,0,5,2,c,4800,800,2000,1,1440000000
843,0,5,13,c,6600,800,0,1,1440000000
844,0,5,4,c,6600,800,1000,1,1440000000
845,0,5,4,c,6600,800,2000,1,1440000000
846,0,5,3,a,8400,1000,0,0,1440000000
847,0,5,1,a,8400,1000,750,0,1440000000
848,0,5,8,a,8400,1000,1500,0,1440000000
849,0,5,3,a,8400,1000,2250,0,1440000000
850,0,5,6,d,10000,1000,0,1,1400000000
851,0,5,15,d,10000,1000,1000,1,1400000000
852,0,5,7,d,10000,1000,2000,1,1400000000
853,0,5,6,d,11000,1200,0,0,1400000000
854,0,5,6,d,11000,1200,1000,0,1400000000
855,0,5,15,d,11000,1200,2000,0,1400000000
856,0,5,5,b,12400,1400,0,1,1200000000
857,0,5,5,b,12400,1400,1000,1,1200000000
858,0,5,5,b,12400,1400,2000,1,1200000000
859,0,5,2,c,3000,1600,0,1,1440000000
860,0,5,4,c,3000,1600,1000,1,1440000000
861,0,5,13,c,3000,1600,2000,1,1440000000
862,0,5,4,c,4800,1600,0,1,1440000000
863,0,5,2,c,4800,1600,1000,1,1440000000
864,0,5,4,c,4800,1600,2000,1,1440000000
865,0,5,4,c,6600,1600,0,1,1440000000
866,0,5,2,c,6600,1600,1000,1,1440000000
867,0,5,13,c,6600,1600,2000,1,1440000000
868,1,5,6,d,0,0,0,1,1400000000
869,1,5,6,d,0,0,1000,1,1400000000
870,1,5,15,d,0,0,2000,1,1400000000
871,1,5,6,d,0,1400,0,0,1400000000
872,1,5,15,d,0,1400,1000,0,1400000000
873,1,5,6,d,0,1400,2000,0,1400000000
874,1,5,6,d,1000,0,0,1,1400000000
875,1,5,15,d,1000,0,1000,1,1400000000
876,1,5,6,d,1000,0,2000,1,1400000000
877,1,5,6,d,1400,1400,0,0,1400000000
878,1,5,15,d,1400,1400,1000,0,1400000000
879,1,5,6,d,1400,1400,2000,0,1400000000
880,1,5,6,d,2000,0,0,1,1400000000
881,1,5,15,d,2000,0,1000,1,1400000000
882,1,5,6,d,2000,0,2000,1,1400000000
883,1,5,15,d,2800,1400,0,0,1400000000
884,1,5,15,d,2800,1400,1000,0,1400000000
885,1,5,15,d,2800,1400,2000,0,1400000000
886,1,5,15,d,3000,0,0,1,1400000000
887,1,5,15,d,3000,0,1000,1,1400000000
888,1,5,15,d,3000,0,2000,1,1400000000
889,1,5,15,d,4000,0,0,1,1400000000
890,1,5,15,d,4000,0,1000,1,1400000000
891,1,5,15,d,4000,0,2000,1,1400000000
892,1,5,8,a,5000,0,0,1,1440000000
893,1,5,3,a,5000,0,750,1,1440000000
894,1,5,1,a,5000,0,1500,1,1440000000
895,1,5,8,a,5000,0,2250,1,1440000000
896,1,5,3,a,6200,0,0,1,1440000000
897,1,5,3,a,6200,0,750,1,1440000000
898,1,5,1,a,6200,0,1500,1,1440000000
899,1,5,3,a,6200,0,2250,1,1440000000
900,1,5,3,a,7400,0,0,1,1440000000
901,1,5,1,a,7400,0,750,1,1440000000
902,1,5,3,a,7400,0,1500,1,1440000000
903,1,5,3,a,7400,0,2250,1,1440000000
904,1,5,1,a,8600,0,0,1,1440000000
905,1,5,3,a,8600,0,750,1,1440000000
906,1,5,3,a,8600,0,1500,1,1440000000
907,1,5,1,a,8600,0,2250,1,1440000000
908,1,5,4,c,4200,1600,0,1,1440000000
909,1,5,4,c,4200,1600,1000,1,1440000000
910,1,5,2,c,4200,1600,2000,1,1440000000
911,1,5,15,d,9800,0,0,1,1400000000
912,1,5,15,d,9800,0,1000,1,1400000000
913,1,5,15,d,9800,0,2000,1,1400000000
914,1,5,3,a,10800,0,0,1,1440000000
915,1,5,3,a,10800,0,750,1,1440000000
916,1,5,1,a,10800,0,1500,1,1440000000
917,1,5,3,a,10800,0,2250,1,1440000000
918,1,5,15,d,12000,0,0,0,1400000000
919,1,5,15,d,12000,0,1000,0,1400000000
920,1,5,15,d,12000,0,2000,0,1400000000
921,1,5,13,c,6000,1600,0,1,1440000000
922,1,5,2,c,6000,1600,1000,1,1440000000
923,1,5,2,c,6000,1600,2000,1,1440000000
924,1,5,13,c,7800,1600,0,1,1440000000
925,1,5,2,c,7800,1600,1000,1,1440000000
926,1,5,2,c,7800,1600,2000,1,1440000000
927,1,5,2,c,9600,1600,0,1,1440000000
928,1,5,2,c,9600,1600,1000,1,1440000000
929,1,5,13,c,9600,1600,2000,1,1440000000
930,1,5,3,a,12000,1000,0,0,1440000000
931,1,5,1,a,12000,1000,750,0,1440000000
932,1,5,1,a,12000,1000,1500,0,1440000000
933,1,5,1,a,12000,1000,2250,0,1440000000
934,2,5,5,b,0,0,0,0,1200000000
935,2,5,5,b,0,0,1000,0,1200000000
936,2,5,5,b,0,0,2000,0,1200000000
937,2,5,5,b,0,1200,0,0,1200000000
938,2,5,5,b,0,1200,1000,0,1200000000
939,2,5,5,b,0,1200,2000,0,1200000000
940,2,5,1,a,1000,0,0,1,1440000000
941,2,5,3,a,1000,0,750,1,1440000000
942,2,5,1,a,1000,0,1500,1,1440000000
943,2,5,3,a,1000,0,2250,1,1440000000
944,2,5,6,d,2200,0,0,1,1400000000
945,2,5,15,d,2200,0,1000,1,1400000000
946,2,5,14,d,2200,0,2000,1,1400000000
947,2,5,8,a,3200,0,0,1,1440000000
948,2,5,1,a,3200,0,750,1,1440000000
949,2,5,1,a,3200,0,1500,1,1440000000
950,2,5,3,a,3200,0,2250,1,1440000000
951,2,5,1,a,4400,0,0,1,1440000000
952,2,5,10,a,4400,0,750,1,1440000000
953,2,5,3,a,4400,0,1500,1,1440000000
954,2,5,1,a,4400,0,2250,1,1440000000
955,2,5,15,d,5600,0,0,1,1400000000
956,2,5,6,d,5600,0,1000,1,1400000000
957,2,5,15,d,5600,0,2000,1,1400000000
958,2,5,1,a,6600,0,0,1,1440000000
959,2,5,8,a,6600,0,750,1,1440000000
960,2,5,3,a,6600,0,1500,1,1440000000
961,2,5,1,a,6600,0,2250,1,1440000000
962,2,5,7,d,7800,0,0,1,1400000000
963,2,5,15,d,7800,0,1000,1,1400000000
964,2,5,15,d,7800,0,2000,1,1400000000
965,2,5,2,c,1000,1600,0,1,1440000000
966,2,5,4,c,1000,1600,1000,1,1440000000
967,2,5,13,c,1000,1600,2000,1,1440000000
968,2,5,2,c,2800,1600,0,1,1440000000
969,2,5,13,c,2800,1600,1000,1,1440000000
970,2,5,2,c,2800,1600,2000,1,1440000000
971,2,5,1,a,8800,0,0,1,1440000000
972,2,5,3,a,8800,0,750,1,1440000000
973,2,5,1,a,8800,0,1500,1,1440000000
974,2,5,3,a,8800,0,2250,1,1440000000
975,2,5,6,d,10000,0,0,1,1400000000
976,2,5,15,d,10000,0,1000,1,1400000000
977,2,5,15,d,10000,0,2000,1,1400000000
978,2,5,9,c,4600,1600,0,1,1440000000
979,2,5,13,c,4600,1600,1000,1,1440000000
980,2,5,4,c,4600,1600,2000,1,1440000000
981,2,5,15,d,10000,1400,0,0,1400000000
982,2,5,6,d,10000,1400,1000,0,1400000000
983,2,5,11,d,10000,1400,2000,0,1400000000
984,2,5,2,c,6400,1600,0,1,1440000000
985,2,5,13,c,6400,1600,1000,1,1440000000
986,2,5,2,c,6400,1600,2000,1,1440000000
987,2,5,1,a,11000,0,0,0,1440000000
988,2,5,8,a,11000,0,750,0,1440000000
989,2,5,1,a,11000,0,1500,0,1440000000
990,2,5,3,a,11000,0,2250,0,1440000000
991,2,5,1,a,11400,1200,0,0,1440000000
992,2,5,3,a,11400,1200,750,0,1440000000
993,2,5,1,a,11400,1200,1500,0,1440000000
994,2,5,1,a,11400,1200,2250,0,1440000000
995,2,5,13,c,8200,1600,0,1,1440000000
996,2,5,2,c,8200,1600,1000,1,1440000000
997,2,5,4,c,8200,1600,2000,1,1440000000
998,2,5,5,b,12600,0,0,0,1200000000
999,2,5,5,b,12600,0,1000,0,1200000000
1000,2,5,5,b,12600,0,2000,0,1200000000
1001,0,6,3,a,0,0,0,1,1440000000
1002,0,6,8,a,0,0,750,1,1440000000
1003,0,6,10,a,0,0,1500,1,1440000000
1004,0,6,1,a,0,0,2250,1,1440000000
1005,0,6,7,d,1200,0,0,1,1400000000
1006,0,6,6,d,1200,0,1000,1,1400000000
1007,0,6,14,d,1200,0,2000,1,1400000000
1008,0,6,3,a,2200,0,0,1,1440000000
1009,0,6,8,a,2200,0,750,1,1440000000
1010,0,6,3,a,2200,0,1500,1,1440000000
1011,0,6,8,a,2200,0,2250,1,1440000000
1012,0,6,11,d,3400,0,0,1,1400000000
1013,0,6,6,d,3400,0,1000,1,1400000000
1014,0,6,15,d,3400,0,2000,1,1400000000
1015,0,6,1,a,4400,0,0,1,1440000000
1016,0,6,8,a,4400,0,750,1,1440000000
1017,0,6,3,a,4400,0,1500,1,1440000000
1018,0,6,8,a,4400,0,2250,1,1440000000
1019,0,6,9,c,0,1600,0,1,1440000000
1020,0,6,4,c,0,1600,1000,1,1440000000
1021,0,6,12,c,0,1600,2000,1,1440000000
1022,0,6,9,c,1800,1600,0,1,1440000000
1023,0,6,13,c,1800,1600,1000,1,1440000000
1024,0,6,2,c,1800,1600,2000,1,1440000000
1025,0,6,7,d,5600,0,0,1,1400000000
1026,0,6,6,d,5600,0,1000,1,1400000000
1027,0,6,7,d,5600,0,2000,1,1400000000
1028,0,6,5,b,5600,1400,0,1,1200000000
1029,0,6,5,b,5600,1400,1000,1,1200000000
1030,0,6,5,b,5600,1400,2000,1,1200000000
1031,0,6,6,d,6600,0,0,1,1400000000
1032,0,6,15,d,6600,0,1000,1,1400000000
1033,0,6,7,d,6600,0,2000,1,1400000000
1034,0,6,4,c,3600,1600,0,1,1440000000
1035,0,6,12,c,3600,1600,1000,1,1440000000
1036,0,6,4,c,3600,1600,2000,1,1440000000
1037,0,6,6,d,6800,1400,0,0,1400000000
1038,0,6,15,d,6800,1400,1000,0,1400000000
1039,0,6,6,d,6800,1400,2000,0,1400000000
1040,0,6,7,d,7600,0,0,1,1400000000
1041,0,6,6,d,7600,0,1000,1,1400000000
1042,0,6,7,d,7600,0,2000,1,1400000000
1043,0,6,3,a,8600,0,0,1,1440000000
1044,0,6,1,a,8600,0,750,1,1440000000
1045,0,6,8,a,8600,0,1500,1,1440000000
1046,0,6,3,a,8600,0,2250,1,1440000000
1047,0,6,2,c,8200,1600,0,1,1440000000
1048,0,6,4,c,8200,1600,1000,1,1440000000
1049,0,6,13,c,8200,1600,2000,1,1440000000
1050,0,6,15,d,9800,0,0,1,1400000000
1051,0,6,6,d,9800,0,1000,1,1400000000
1052,0,6,6,d,9800,0,2000,1,1400000000
1053,0,6,15,d,10000,1400,0,0,1400000000
1054,0,6,6,d,10000,1400,1000,0,1400000000
1055,0,6,6,d,10000,1400,2000,0,1400000000
1056,0,6,15,d,10800,0,0,1,1400000000
1057,0,6,6,d,10800,0,1000,1,1400000000
1058,0,6,6,d,10800,0,2000,1,1400000000
1059,0,6,15,d,11400,1400,0,0,1400000000
1060,0,6,6,d,11400,1400,1000,0,1400000000
1061,0,6,6,d,11400,1400,2000,0,1400000000
1062,0,6,4,c,12800,0,0,0,1440000000
1063,0,6,2,c,12800,0,1000,0,1440000000
1064,0,6,4,c,12800,0,2000,0,1440000000
1065,0,6,15,d,11800,0,0,1,1400000000
1066,0,6,6,d,11800,0,1000,1,1400000000
1067,0,6,15,d,11800,0,2000,1,1400000000
1068,1,6,4,c,0,0,0,1,1440000000
1069,1,6,13,c,0,0,1000,1,1440000000
1070,1,6,2,c,0,0,2000,1,1440000000
1071,1,6,4,c,1800,0,0,1,1440000000
1072,1,6,4,c,1800,0,1000,1,1440000000
1073,1,6,2,c,1800,0,2000,1,1440000000
1074,1,6,8,a,3600,0,0,0,1440000000
1075,1,6,3,a,3600,0,750,0,1440000000
1076,1,6,1,a,3600,0,1500,0,1440000000
1077,1,6,3,a,3600,0,2250,0,1440000000
1078,1,6,6,d,5200,0,0,0,1400000000
1079,1,6,15,d,5200,0,1000,0,1400000000
1080,1,6,15,d,5200,0,2000,0,1400000000
1081,1,6,15,d,6600,0,0,0,1400000000
1082,1,6,15,d,6600,0,1000,0,1400000000
1083,1,6,15,d,6600,0,2000,0,1400000000
1084,1,6,4,c,8000,0,0,1,1440000000
1085,1,6,13,c,8000,0,1000,1,1440000000
1086,1,6,4,c,8000,0,2000,1,1440000000
1087,1,6,5,b,9800,0,0,1,1200000000
1088,1,6,5,b,9800,0,1000,1,1200000000
1089,1,6,5,b,9800,0,2000,1,1200000000
1090,1,6,15,d,11000,0,0,0,1400000000
1091,1,6,15,d,11000,0,1000,0,1400000000
1092,1,6,15,d,11000,0,2000,0,1400000000
1093,1,6,2,c,8000,800,0,1,1440000000
1094,1,6,4,c,8000,800,1000,1,1440000000
1095,1,6,4,c,8000,800,2000,1,1440000000
1096,1,6,13,c,0,800,0,1,1440000000
1097,1,6,2,c,0,800,1000,1,1440000000
1098,1,6,4,c,0,800,2000,1,1440000000
1099,1,6,2,c,1800,800,0,1,1440000000
1100,1,6,13,c,1800,800,1000,1,1440000000
1101,1,6,2,c,1800,800,2000,1,1440000000
1102,1,6,3,a,12400,0,0,1,1440000000
1103,1,6,1,a,12400,0,750,1,1440000000
1104,1,6,3,a,12400,0,1500,1,1440000000
1105,1,6,3,a,12400,0,2250,1,1440000000
1106,1,6,1,a,5200,1000,0,0,1440000000
1107,1,6,3,a,5200,1000,750,0,1440000000
1108,1,6,3,a,5200,1000,1500,0,1440000000
1109,1,6,3,a,5200,1000,2250,0,1440000000
1110,1,6,13,c,9800,1000,0,1,1440000000
1111,1,6,2,c,9800,1000,1000,1,1440000000
1112,1,6,2,c,9800,1000,2000,1,1440000000
1113,1,6,3,a,3600,1200,0,0,1440000000
1114,1,6,3,a,3600,1200,750,0,1440000000
1115,1,6,1,a,3600,1200,1500,0,1440000000
1116,1,6,3,a,3600,1200,2250,0,1440000000
